2006-11-16,13:00:00,FLAMING,ave bypass release,0
2006-11-16,14:00:00,FLAMING,ave bypass release,0
2006-11-16,15:00:00,FLAMING,ave bypass release,0
2006-11-16,16:00:00,FLAMING,ave bypass release,0
2006-11-16,17:00:00,FLAMING,ave bypass release,0
2006-11-16,18:00:00,FLAMING,ave bypass release,0
2006-11-16,19:00:00,FLAMING,ave bypass release,0
2006-11-16,20:00:00,FLAMING,ave bypass release,0
2006-11-16,21:00:00,FLAMING,ave bypass release,0
2006-11-16,22:00:00,FLAMING,ave bypass release,0
2006-11-16,23:00:00,FLAMING,ave bypass release,0
2006-11-16,00:00:00,FLAMING,ave head,421.9
2006-11-16,01:00:00,FLAMING,ave head,421.9
2006-11-16,02:00:00,FLAMING,ave head,421.9
2006-11-16,03:00:00,FLAMING,ave head,421.88
2006-11-16,04:00:00,FLAMING,ave head,421.92
2006-11-16,05:00:00,FLAMING,ave head,421.9
2006-11-16,06:00:00,FLAMING,ave head,421.9
2006-11-16,07:00:00,FLAMING,ave head,421.94
2006-11-16,08:00:00,FLAMING,ave head,421.92
2006-11-16,09:00:00,FLAMING,ave head,421.86
2006-11-16,10:00:00,FLAMING,ave head,421.9
2006-11-16,11:00:00,FLAMING,ave head,421.9
2006-11-16,12:00:00,FLAMING,ave head,421.86
2006-11-16,13:00:00,FLAMING,ave head,421.9
2006-11-16,14:00:00,FLAMING,ave head,421.9
2006-11-16,15:00:00,FLAMING,ave head,421.9
2006-11-16,16:00:00,FLAMING,ave head,421.91
2006-11-16,17:00:00,FLAMING,ave head,421.93
2006-11-16,18:00:00,FLAMING,ave head,421.89
2006-11-16,19:00:00,FLAMING,ave head,421.93
2006-11-16,20:00:00,FLAMING,ave head,421.93
2006-11-16,21:00:00,FLAMING,ave head,421.93
2006-11-16,22:00:00,FLAMING,ave head,421.92
2006-11-16,23:00:00,FLAMING,ave head,421.9
2006-11-16,00:00:00,FLAMING,pool elevation,6024.47
2006-11-16,01:00:00,FLAMING,pool elevation,6024.47
2006-11-16,02:00:00,FLAMING,pool elevation,6024.47
2006-11-16,03:00:00,FLAMING,pool elevation,6024.45
2006-11-16,04:00:00,FLAMING,pool elevation,6024.49
2006-11-16,05:00:00,FLAMING,pool elevation,6024.47
2006-11-16,06:00:00,FLAMING,pool elevation,6024.47
2006-11-16,07:00:00,FLAMING,pool elevation,6024.51
2006-11-16,08:00:00,FLAMING,pool elevation,6024.49
2006-11-16,09:00:00,FLAMING,pool elevation,6024.43
2006-11-16,10:00:00,FLAMING,pool elevation,6024.47
2006-11-16,11:00:00,FLAMING,pool elevation,6024.47
2006-11-16,12:00:00,FLAMING,pool elevation,6024.43
2006-11-16,13:00:00,FLAMING,pool elevation,6024.47
2006-11-16,14:00:00,FLAMING,pool elevation,6024.47
2006-11-16,15:00:00,FLAMING,pool elevation,6024.47
2006-11-16,16:00:00,FLAMING,pool elevation,6024.47
2006-11-16,17:00:00,FLAMING,pool elevation,6024.49
2006-11-16,18:00:00,FLAMING,pool elevation,6024.45
2006-11-16,19:00:00,FLAMING,pool elevation,6024.49
2006-11-16,20:00:00,FLAMING,pool elevation,6024.49
2006-11-16,21:00:00,FLAMING,pool elevation,6024.49
2006-11-16,22:00:00,FLAMING,pool elevation,6024.49
2006-11-16,23:00:00,FLAMING,pool elevation,6024.47
2006-11-16,00:00:00,FLAMING,power,26
2006-11-16,01:00:00,FLAMING,power,25.99
2006-11-16,02:00:00,FLAMING,power,26.02
2006-11-16,03:00:00,FLAMING,power,26.01
2006-11-16,04:00:00,FLAMING,power,25.99
2006-11-16,05:00:00,FLAMING,power,25.96
2006-11-16,06:00:00,FLAMING,power,25.98
2006-11-16,07:00:00,FLAMING,power,26
2006-11-16,08:00:00,FLAMING,power,26.02
2006-11-16,09:00:00,FLAMING,power,25.97
2006-11-16,10:00:00,FLAMING,power,25.99
2006-11-16,11:00:00,FLAMING,power,25.99
2006-11-16,12:00:00,FLAMING,power,25.97
2006-11-16,13:00:00,FLAMING,power,26.14
2006-11-16,14:00:00,FLAMING,power,26.13
2006-11-16,15:00:00,FLAMING,power,26.19
2006-11-16,16:00:00,FLAMING,power,26.03
2006-11-16,17:00:00,FLAMING,power,26.03
2006-11-16,18:00:00,FLAMING,power,26
2006-11-16,19:00:00,FLAMING,power,26.02
2006-11-16,20:00:00,FLAMING,power,26.03
2006-11-16,21:00:00,FLAMING,power,25.98
2006-11-16,22:00:00,FLAMING,power,26.04
2006-11-16,23:00:00,FLAMING,power,26.06
2006-11-16,00:00:00,FLAMING,power release,812
2006-11-16,01:00:00,FLAMING,power release,813
2006-11-16,02:00:00,FLAMING,power release,814
2006-11-16,03:00:00,FLAMING,power release,814
2006-11-16,04:00:00,FLAMING,power release,812
2006-11-16,05:00:00,FLAMING,power release,812
2006-11-16,06:00:00,FLAMING,power release,812
2006-11-16,07:00:00,FLAMING,power release,812
2006-11-16,08:00:00,FLAMING,power release,814
2006-11-16,09:00:00,FLAMING,power release,810
2006-11-16,10:00:00,FLAMING,power release,813
2006-11-16,11:00:00,FLAMING,power release,811
2006-11-16,12:00:00,FLAMING,power release,811
2006-11-16,13:00:00,FLAMING,power release,816
2006-11-16,14:00:00,FLAMING,power release,815
2006-11-16,15:00:00,FLAMING,power release,818
2006-11-16,16:00:00,FLAMING,power release,813
2006-11-16,17:00:00,FLAMING,power release,813
2006-11-16,18:00:00,FLAMING,power release,812
2006-11-16,19:00:00,FLAMING,power release,813
2006-11-16,20:00:00,FLAMING,power release,813
2006-11-16,21:00:00,FLAMING,power release,813
2006-11-16,22:00:00,FLAMING,power release,814
2006-11-16,23:00:00,FLAMING,power release,814
2006-11-16,00:00:00,FLAMING,spill,0
2006-11-16,01:00:00,FLAMING,spill,0
2006-11-16,02:00:00,FLAMING,spill,0
2006-11-16,03:00:00,FLAMING,spill,0
2006-11-16,04:00:00,FLAMING,spill,0
2006-11-16,05:00:00,FLAMING,spill,0
2006-11-16,06:00:00,FLAMING,spill,0
2006-11-16,07:00:00,FLAMING,spill,0
2006-11-16,08:00:00,FLAMING,spill,0
2006-11-16,09:00:00,FLAMING,spill,0
2006-11-16,10:00:00,FLAMING,spill,0
2006-11-16,11:00:00,FLAMING,spill,0
2006-11-16,12:00:00,FLAMING,spill,0
2006-11-16,13:00:00,FLAMING,spill,0
2006-11-16,14:00:00,FLAMING,spill,0
2006-11-16,15:00:00,FLAMING,spill,0
2006-11-16,16:00:00,FLAMING,spill,0
2006-11-16,17:00:00,FLAMING,spill,0
2006-11-16,18:00:00,FLAMING,spill,0
2006-11-16,19:00:00,FLAMING,spill,0
2006-11-16,20:00:00,FLAMING,spill,0
2006-11-16,21:00:00,FLAMING,spill,0
2006-11-16,22:00:00,FLAMING,spill,0
2006-11-16,23:00:00,FLAMING,spill,0
2006-11-16,00:00:00,FONTENELLE,ave bypass release,0
2006-11-16,01:00:00,FONTENELLE,ave bypass release,0
2006-11-16,02:00:00,FONTENELLE,ave bypass release,0
2006-11-16,03:00:00,FONTENELLE,ave bypass release,0
2006-11-16,04:00:00,FONTENELLE,ave bypass release,0
2006-11-16,05:00:00,FONTENELLE,ave bypass release,0
2006-11-16,06:00:00,FONTENELLE,ave bypass release,0
2006-11-16,07:00:00,FONTENELLE,ave bypass release,0
